ID_COD;ID;X_CAMPUS;X_PERIODO;X_MODALIDAD;PROGRAMA;X_FACULTAD;DESCRIPCION_PROGRAMA;PERIODO_ADMISION;CATALOGO;CICLO_ACTUAL;CREDITOS_TOTAL;CREDITOS_MATRICULADOS;CACHIMBO;CICLO_MUESTRA;REINCORPORADO;TRASLADOS_INTER0S;TRICA_SUNEDU;X_ESTRATO_MUESTRA;RECOMENDACIÓN;REC_TIPO;DETRACTOR;PROMOTOR;SATISF_GEN;SATIF_ACAD;P4_1;P4_1_1;P4_1_2;P4_1_3;P4_1_4;P4_1_5;P4_1_6;P4_1_7;P4_1_8;P4_2;P4_2_1;P4_2_2;P4_3;P4_3_1;P4_3_2;P4_3_3;SATISF_SERV;SATISF_EXP;SATISF_REG_ACAD;SATISF_ACT_SOST;SATISF_APY_LOGRO_ACAD;SATISF_INF_TEC;P21_1;P21_1_1;P21_1_2;P21_2;P21_2_1;P21_2_2;P21_2_3;P21_3;P21_3_1;P21_3_2;P21_3_3;P21_3_4;SATISF_CAMP_VIRT;SATISF_COM_IMAG;P26_1;P26_2;P26_3;P26_4;P26_5;P26_6;P26_7;Facultad;Estrato_Muestra;CAB1;CAB2;CAB3;Campus;Modalidad;Carrera;Factor
21036;75975;HYO;25-Feb;UC-PRESENCIAL;508;Ciencias de la Salud;TECNOLOGÍA MÉDICA - ESPECIALIDAD EN LABORATORIO CLÍNICO Y ANATOMÍA PATOLÓGICA;202510;202410;2;27;22;0;1 a 4;0;0;0;CIENCIAS DE LA SALUD OTROS;9;1;0;1;5;5;4;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;4;5;5;4;5;4;4;4;5;4;4;4;4;4;4;5;4;5;4;4;4;5;4;5;4;4;4;Facultad de Ciencias de la Salud;Ciencias de la Salud - Otros;Huancayo;UC - Presencial;Ciencias de la Salud - Otros;Huancayo;Presencial;Tecnología Médica - Especialidad en Laboratorio Clínico y Anatomía Patológica;1.894356947
21037;22410;VIR;25-Feb;UC-A DISTANCIA;108;Ingeniería;INGENIERÍA INDUSTRIAL;202110;201910;9;190;21;0;5 a más;0;0;0;ING INDUSTIAL;8;0;0;0;4;4;4;2;3;4;4;4;3;3;2;4;2;3;4;3;4;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;3;5;4;4;4;4;3;4;4;3;2;Facultad de Ingeniería;Ingeniería Industrial;;UC - A Distancia;Ingeniería Industrial;Virtual;A Distancia;Ingeniería Industrial;1.111297499
21038;47494;HYO;25-Feb;UC-PRESENCIAL;313;Ciencias de la Empresa;ECONOMÍA;202520;202410;1;0;20;1;1 a 4;0;0;0;CIENCIAS DE LA EMPRESA OTROS;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;Huancayo;UC - Presencial;Ciencias de la Empresa - Otros;Huancayo;Presencial;Economía;1.316259256
21039;65415;VIR;25-Feb;UC-A DISTANCIA;501;Psicología;PSICOLOGÍA;202320;202410;1;0;20;0;1 a 4;1;0;0;PSICOLOGÍA;9;1;0;1;4;4;4;4;4;5;5;5;5;5;5;4;2;4;4;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Psicología;Psicología;;UC - A Distancia;Psicología;Virtual;A Distancia;Psicología;1.113335954
21040;12281;CZC;25-Feb;UC-SEMIPRESENCIAL;105;Ingeniería;INGENIERÍA CIVIL;202110;201910;9;178;14;0;5 a más;0;0;0;ING CIVIL;0;-1;1;0;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;1;1;1;1;2;1;2;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;Facultad de Ingeniería;Ingeniería Civil;Cusco;UC - Semipresencial;Ingeniería Civil;Cusco;Semipresencial;Ingeniería Civil;1.370520976
21041;60371;CZC;25-Feb;UC-PRESENCIAL;501;Psicología;PSICOLOGÍA;202420;202410;2;41;19;0;1 a 4;0;0;0;PSICOLOGÍA;7;0;0;0;3;4;4;4;4;4;4;4;4;4;4;3;3;3;4;5;5;5;4;4;4;3;3;4;4;3;3;3;3;3;3;4;3;4;4;4;2;3;3;3;3;3;3;3;3;Facultad de Psicología;Psicología;Cusco;UC - Presencial;Psicología;Cusco;Presencial;Psicología;1.643673892
21042;14404;AQP;25-Feb;UC-PRESENCIAL;106;Ingeniería;ARQUITECTURA;202510;202410;1;0;20;0;1 a 4;1;0;0;INGENIERÍA OTRAS;5;-1;1;0;3;3;2;3;3;2;3;2;2;3;2;4;4;4;4;4;4;3;4;3;3;3;2;3;3;4;4;4;4;4;4;4;3;4;4;4;3;3;4;4;4;4;3;3;2;Facultad de Ingeniería;Ingeniería - Otras;Arequipa;UC - Presencial;Ingeniería - Otras;Arequipa;Presencial;Arquitectura;0.863661028
21043;68515;LIM;25-Feb;UC-PRESENCIAL;502;Ciencias de la Salud;MEDICINA HUMANA;202410;202410;3;49;14;0;1 a 4;0;0;0;MEDICINA HUMANA;9;1;0;1;4;4;4;4;5;4;4;4;4;4;4;3;4;2;3;1;1;4;4;4;5;3;4;4;3;4;4;3;2;2;4;3;3;3;3;3;4;4;4;4;4;4;4;4;4;Facultad de Ciencias de la Salud;Medicina Humana;Lima;UC - Presencial;Medicina Humana;Lima;Presencial;Medicina Humana;0.745394898
21044;45631;VIR;25-Feb;UC-A DISTANCIA;312;Derecho;DERECHO;202210;201910;8;158;19;0;5 a más;0;0;0;DERECHO;9;1;0;1;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Derecho;Derecho;;UC - A Distancia;Derecho;Virtual;A Distancia;Derecho;1.408232386
21045;67488;AQP;25-Feb;UC-PRESENCIAL;502;Ciencias de la Salud;MEDICINA HUMANA;202520;202410;1;0;21;1;1 a 4;0;0;0;MEDICINA HUMANA;8;0;0;0;4;4;4;4;5;5;5;5;5;5;5;4;5;5;4;5;5;5;5;5;5;5;5;5;4;4;2;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;Facultad de Ciencias de la Salud;Medicina Humana;Arequipa;UC - Presencial;Medicina Humana;Arequipa;Presencial;Medicina Humana;0.395460192
21046;50290;CZC;25-Feb;UC-PRESENCIAL;315;Ciencias de la Empresa;ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES;202420;202410;1;10;16;0;1 a 4;0;0;1;ADMINISTRACIÓN Y NEGOCIOS INT;9;1;0;1;4;4;3;5;4;4;4;5;4;2;3;4;4;4;5;3;5;4;4;5;4;4;5;3;5;4;5;5;5;5;5;5;5;5;5;5;4;5;4;4;4;3;3;3;4;Facultad de Ciencias de la Empresa;Administración y Negocios Internacionales;Cusco;UC - Presencial;Administración y Negocios Internacionales;Cusco;Presencial;Administración y Negocios Internacionales;0.380511525
21047;68169;CZC;25-Feb;UC-PRESENCIAL;502;Ciencias de la Salud;MEDICINA HUMANA;202510;202410;1;21;19;0;1 a 4;0;0;0;MEDICINA HUMANA;8;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;Facultad de Ciencias de la Salud;Medicina Humana;Cusco;UC - Presencial;Medicina Humana;Cusco;Presencial;Medicina Humana;0.348575736
21048;58295;AQP;25-Feb;UC-PRESENCIAL;501;Psicología;PSICOLOGÍA;202510;202410;1;16;16;0;1 a 4;0;0;0;PSICOLOGÍA;10;1;0;1;5;4;4;4;5;5;5;5;4;4;4;4;4;2;4;3;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Psicología;Psicología;Arequipa;UC - Presencial;Psicología;Arequipa;Presencial;Psicología;0.872458569
21049;14881;CZC;25-Feb;UC-SEMIPRESENCIAL;106;Ingeniería;ARQUITECTURA;202510;202410;1;23;23;0;1 a 4;0;0;0;INGENIERÍA OTRAS;10;1;0;1;5;4;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ingeniería;Ingeniería - Otras;Cusco;UC - Semipresencial;Ingeniería - Otras;Cusco;Semipresencial;Arquitectura;0.514467113
21050;54352;CZC;25-Feb;UC-PRESENCIAL;323;Ciencias de la Empresa;CONTABILIDAD Y FINANZAS;202510;202510;1;20;20;0;1 a 4;0;0;0;CIENCIAS DE LA EMPRESA OTROS;7;0;0;0;3;3;3;3;3;4;2;3;3;3;4;4;3;2;3;3;4;3;4;3;3;3;2;4;4;4;4;3;4;3;2;4;4;4;4;4;3;4;2;2;3;4;2;4;2;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;Cusco;UC - Presencial;Ciencias de la Empresa - Otros;Cusco;Presencial;Contabilidad y Finanzas;0.983775915
21051;43090;LIM;25-Feb;UC-PRESENCIAL;312;Derecho;DERECHO;202410;202410;3;53;15;0;1 a 4;0;0;0;DERECHO;5;-1;1;0;4;3;3;4;4;5;4;4;4;4;4;4;4;3;2;1;1;2;4;3;3;4;3;3;3;4;4;4;5;3;5;4;4;4;4;4;3;4;4;4;4;4;4;4;4;Facultad de Derecho;Derecho;Lima;UC - Presencial;Derecho;Lima;Presencial;Derecho;0.198749323
21052;69757;HYO;25-Feb;UC-PRESENCIAL;503;Ciencias de la Salud;ODONTOLOGÍA;202520;202410;1;0;21;1;1 a 4;0;0;0;CIENCIAS DE LA SALUD OTROS;9;1;0;1;1;1;2;4;4;1;5;5;5;2;5;1;1;1;2;3;5;5;4;5;3;2;5;5;5;4;4;5;2;1;5;5;1;4;4;4;4;5;5;4;2;4;5;5;5;Facultad de Ciencias de la Salud;Ciencias de la Salud - Otros;Huancayo;UC - Presencial;Ciencias de la Salud - Otros;Huancayo;Presencial;Odontología;1.885570504
21053;23089;VIR;25-Feb;UC-A DISTANCIA;108;Ingeniería;INGENIERÍA INDUSTRIAL;202210;201910;10;195;19;0;5 a más;0;0;0;ING INDUSTIAL;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ingeniería;Ingeniería Industrial;;UC - A Distancia;Ingeniería Industrial;Virtual;A Distancia;Ingeniería Industrial;1.111297499
21054;77389;CZC;25-Feb;UC-PRESENCIAL;511;Ciencias de la Salud;FARMACIA Y BIOQUÍMICA;202510;202510;2;27;18;0;1 a 4;0;0;0;CIENCIAS DE LA SALUD OTROS;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;3;3;5;5;5;5;3;4;4;3;4;4;4;4;4;4;5;5;5;5;4;4;4;4;5;4;4;4;4;4;4;4;4;Facultad de Ciencias de la Salud;Ciencias de la Salud - Otros;Cusco;UC - Presencial;Ciencias de la Salud - Otros;Cusco;Presencial;Farmacia y Bioquímica;0.846401801
21055;59222;AQP;25-Feb;UC-PRESENCIAL;501;Psicología;PSICOLOGÍA;202420;202410;3;46;20;0;1 a 4;0;0;0;PSICOLOGÍA;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Psicología;Psicología;Arequipa;UC - Presencial;Psicología;Arequipa;Presencial;Psicología;0.872458569
21056;17974;HYO;25-Feb;UC-PRESENCIAL;108;Ingeniería;INGENIERÍA INDUSTRIAL;202510;202410;2;27;24;0;1 a 4;0;0;0;ING INDUSTIAL;8;0;0;0;3;3;4;4;3;3;5;4;3;4;3;4;4;3;4;3;4;5;5;2;4;3;4;4;3;4;3;4;3;4;3;3;4;4;5;3;5;3;2;3;4;4;2;3;4;Facultad de Ingeniería;Ingeniería Industrial;Huancayo;UC - Presencial;Ingeniería Industrial;Huancayo;Presencial;Ingeniería Industrial;1.074945059
21057;6837;HYO;25-Feb;UC-SEMIPRESENCIAL;105;Ingeniería;INGENIERÍA CIVIL;202210;201910;5;97;11;0;5 a más;1;0;0;ING CIVIL;7;0;0;0;4;4;4;4;3;4;3;4;3;4;3;4;3;3;4;4;4;4;4;4;4;3;4;4;4;3;4;4;3;4;3;4;3;4;4;3;4;4;4;3;4;3;3;4;4;Facultad de Ingeniería;Ingeniería Civil;Huancayo;UC - Semipresencial;Ingeniería Civil;Huancayo;Semipresencial;Ingeniería Civil;1.315482701
21058;65681;HYO;25-Feb;UC-PRESENCIAL;502;Ciencias de la Salud;MEDICINA HUMANA;202510;202410;1;21;19;0;1 a 4;0;0;0;MEDICINA HUMANA;9;1;0;1;4;4;3;3;4;4;4;4;3;3;4;4;4;3;4;3;4;4;4;4;4;4;4;4;4;1;1;4;1;2;3;4;3;2;3;3;4;4;3;3;4;3;3;3;3;Facultad de Ciencias de la Salud;Medicina Humana;Huancayo;UC - Presencial;Medicina Humana;Huancayo;Presencial;Medicina Humana;1.235303487
21059;51158;VIR;25-Feb;UC-A DISTANCIA;315;Ciencias de la Empresa;ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES;202510;202410;1;20;21;0;1 a 4;0;0;0;ADMINISTRACIÓN Y NEGOCIOS INT;8;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Ciencias de la Empresa;Administración y Negocios Internacionales;;UC - A Distancia;Administración y Negocios Internacionales;Virtual;A Distancia;Administración y Negocios Internacionales;0.610015145
21060;38839;AQP;25-Feb;UC-PRESENCIAL;312;Derecho;DERECHO;202520;202410;1;0;22;1;1 a 4;0;0;0;DERECHO;8;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Derecho;Derecho;Arequipa;UC - Presencial;Derecho;Arequipa;Presencial;Derecho;0.502139316
21061;57559;HYO;25-Feb;UC-PRESENCIAL;501;Psicología;PSICOLOGÍA;202410;202410;3;63;23;0;1 a 4;0;0;0;PSICOLOGÍA;10;1;0;1;5;5;5;5;5;4;4;5;4;5;5;5;5;4;5;5;4;4;5;4;5;4;5;4;5;4;5;5;4;4;4;4;4;5;4;5;5;4;5;4;5;4;5;4;5;Facultad de Psicología;Psicología;Huancayo;UC - Presencial;Psicología;Huancayo;Presencial;Psicología;1.592712527
21062;63728;VIR;25-Feb;UC-A DISTANCIA;501;Psicología;PSICOLOGÍA;201710;201910;3;50;22;0;1 a 4;0;1;0;PSICOLOGÍA;10;1;0;1;5;4;4;4;4;4;4;4;4;4;4;4;4;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Psicología;Psicología;;UC - A Distancia;Psicología;Virtual;A Distancia;Psicología;1.113335954
21063;2680;VIR;25-Feb;UC-A DISTANCIA;103;Ingeniería;INGENIERÍA DE SISTEMAS E INFORMÁTICA;202320;201910;5;102;23;0;5 a más;0;0;0;INGENIERÍA OTRAS;10;1;0;1;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ingeniería;Ingeniería - Otras;;UC - A Distancia;Ingeniería - Otras;Virtual;A Distancia;Ingeniería de Sistemas e Informática;1.784276927
21064;58382;AQP;25-Feb;UC-PRESENCIAL;501;Psicología;PSICOLOGÍA;202410;202410;4;66;23;0;1 a 4;0;0;0;PSICOLOGÍA;10;1;0;1;3;4;3;4;5;5;5;4;4;4;5;4;5;5;4;5;4;4;4;4;4;4;4;4;4;4;5;5;5;4;5;5;4;4;4;5;4;4;5;4;4;5;5;5;5;Facultad de Psicología;Psicología;Arequipa;UC - Presencial;Psicología;Arequipa;Presencial;Psicología;0.872458569
21065;56210;HYO;25-Feb;UC-PRESENCIAL;501;Psicología;PSICOLOGÍA;202410;201910;5;95;22;0;5 a más;0;0;0;PSICOLOGÍA;7;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Psicología;Psicología;Huancayo;UC - Presencial;Psicología;Huancayo;Presencial;Psicología;1.592712527
21066;56995;HYO;25-Feb;UC-PRESENCIAL;501;Psicología;PSICOLOGÍA;201610;201910;9;184;14;0;5 a más;0;0;0;PSICOLOGÍA;1;-1;1;0;3;3;3;5;5;5;5;5;5;5;5;3;1;1;3;1;1;1;2;2;2;2;2;2;2;1;1;2;1;1;1;2;1;1;1;1;1;3;3;3;3;3;3;3;3;Facultad de Psicología;Psicología;Huancayo;UC - Presencial;Psicología;Huancayo;Presencial;Psicología;1.592712527
21067;1322;HYO;25-Feb;UC-SEMIPRESENCIAL;103;Ingeniería;INGENIERÍA DE SISTEMAS E INFORMÁTICA;202520;202410;2;27;24;1;1 a 4;0;0;0;INGENIERÍA OTRAS;8;0;0;0;4;4;4;3;4;4;5;5;4;5;5;5;2;5;4;5;5;4;4;4;3;3;4;5;5;5;5;5;5;4;5;5;5;5;5;5;4;5;4;5;5;5;4;4;5;Facultad de Ingeniería;Ingeniería - Otras;Huancayo;UC - Semipresencial;Ingeniería - Otras;Huancayo;Semipresencial;Ingeniería de Sistemas e Informática;0.81538184
21068;54091;HYO;25-Feb;UC-SEMIPRESENCIAL;323;Ciencias de la Empresa;CONTABILIDAD Y FINANZAS;202510;202510;4;64;9;0;1 a 4;0;0;0;CIENCIAS DE LA EMPRESA OTROS;9;1;0;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;4;4;4;5;4;4;4;4;4;5;4;4;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;Huancayo;UC - Semipresencial;Ciencias de la Empresa - Otros;Huancayo;Semipresencial;Contabilidad y Finanzas;0.396366172
21069;44479;VIR;25-Feb;UC-A DISTANCIA;312;Derecho;DERECHO;202020;201910;10;201;22;0;5 a más;0;0;0;DERECHO;8;0;0;0;3;5;3;5;5;4;5;5;4;5;4;4;5;5;5;5;5;5;4;3;2;3;4;4;5;2;1;2;5;5;5;5;4;5;3;5;4;5;5;3;5;4;4;5;3;Facultad de Derecho;Derecho;;UC - A Distancia;Derecho;Virtual;A Distancia;Derecho;1.408232386
21070;56781;HYO;25-Feb;UC-PRESENCIAL;501;Psicología;PSICOLOGÍA;202510;202410;1;16;21;0;1 a 4;0;0;0;PSICOLOGÍA;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Psicología;Psicología;Huancayo;UC - Presencial;Psicología;Huancayo;Presencial;Psicología;1.592712527
21071;70797;HYO;25-Feb;UC-PRESENCIAL;504;Ciencias de la Salud;ENFERMERÍA;202510;202410;1;16;19;0;1 a 4;0;0;0;CIENCIAS DE LA SALUD OTROS;10;1;0;1;4;5;5;5;5;5;5;5;5;5;5;5;5;3;5;4;4;4;5;4;5;4;5;5;4;4;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;Facultad de Ciencias de la Salud;Ciencias de la Salud - Otros;Huancayo;UC - Presencial;Ciencias de la Salud - Otros;Huancayo;Presencial;Enfermería;1.905388813
21072;45055;VIR;25-Feb;UC-A DISTANCIA;312;Derecho;DERECHO;202510;202410;1;22;22;0;1 a 4;0;0;0;DERECHO;10;1;0;1;5;4;4;4;4;4;5;5;5;5;5;4;4;4;5;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;3;5;5;5;5;5;5;5;5;5;5;Facultad de Derecho;Derecho;;UC - A Distancia;Derecho;Virtual;A Distancia;Derecho;1.408232386
21073;71579;HYO;25-Feb;UC-PRESENCIAL;504;Ciencias de la Salud;ENFERMERÍA;202520;202410;1;0;23;1;1 a 4;0;0;0;CIENCIAS DE LA SALUD OTROS;9;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ciencias de la Salud;Ciencias de la Salud - Otros;Huancayo;UC - Presencial;Ciencias de la Salud - Otros;Huancayo;Presencial;Enfermería;1.905388813
21074;74216;HYO;25-Feb;UC-PRESENCIAL;507;Ciencias de la Salud;TECNOLOGÍA MÉDICA - ESPECIALIDAD EN TERAPIA FÍSICA Y REHABILITACIÓN;202520;202410;1;4;19;1;1 a 4;0;0;0;CIENCIAS DE LA SALUD OTROS;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ciencias de la Salud;Ciencias de la Salud - Otros;Huancayo;UC - Presencial;Ciencias de la Salud - Otros;Huancayo;Presencial;Tecnología Médica - Especialidad en Terapia Física y Rehabilitación;1.812768554
21075;3519;VIR;25-Feb;UC-A DISTANCIA;103;Ingeniería;INGENIERÍA DE SISTEMAS E INFORMÁTICA;202520;202410;1;0;23;1;1 a 4;0;0;0;INGENIERÍA OTRAS;10;1;0;1;4;3;4;3;4;4;5;4;3;3;4;4;4;5;4;4;3;4;4;4;4;3;4;4;4;4;5;4;4;5;5;4;5;4;4;5;3;3;4;3;4;4;2;4;4;Facultad de Ingeniería;Ingeniería - Otras;;UC - A Distancia;Ingeniería - Otras;Virtual;A Distancia;Ingeniería de Sistemas e Informática;1.784276927
21076;70170;HYO;25-Feb;UC-PRESENCIAL;503;Ciencias de la Salud;ODONTOLOGÍA;202520;202410;1;7;17;1;1 a 4;0;0;0;CIENCIAS DE LA SALUD OTROS;6;-1;1;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Ciencias de la Salud;Ciencias de la Salud - Otros;Huancayo;UC - Presencial;Ciencias de la Salud - Otros;Huancayo;Presencial;Odontología;1.885570504
21077;57102;HYO;25-Feb;UC-PRESENCIAL;501;Psicología;PSICOLOGÍA;202310;201910;4;65;21;0;1 a 4;0;0;0;PSICOLOGÍA;8;0;0;0;4;4;4;4;4;4;4;4;4;4;4;3;2;2;4;3;5;5;5;3;4;4;4;4;4;3;5;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Psicología;Psicología;Huancayo;UC - Presencial;Psicología;Huancayo;Presencial;Psicología;1.592712527
21078;56162;HYO;25-Feb;UC-PRESENCIAL;501;Psicología;PSICOLOGÍA;202510;202410;1;20;21;0;1 a 4;0;0;0;PSICOLOGÍA;9;1;0;1;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Psicología;Psicología;Huancayo;UC - Presencial;Psicología;Huancayo;Presencial;Psicología;1.592712527
21079;22852;VIR;25-Feb;UC-A DISTANCIA;108;Ingeniería;INGENIERÍA INDUSTRIAL;202320;201910;4;74;24;0;1 a 4;0;0;0;ING INDUSTIAL;10;1;0;1;3;3;4;4;4;4;4;4;4;3;4;4;2;4;5;5;5;5;5;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;Facultad de Ingeniería;Ingeniería Industrial;;UC - A Distancia;Ingeniería Industrial;Virtual;A Distancia;Ingeniería Industrial;1.111297499
21080;6714;HYO;25-Feb;UC-SEMIPRESENCIAL;105;Ingeniería;INGENIERÍA CIVIL;202010;201910;9;189;13;0;5 a más;0;0;0;ING CIVIL;9;1;0;1;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Ingeniería;Ingeniería Civil;Huancayo;UC - Semipresencial;Ingeniería Civil;Huancayo;Semipresencial;Ingeniería Civil;1.315482701
21081;56600;HYO;25-Feb;UC-PRESENCIAL;501;Psicología;PSICOLOGÍA;202510;202410;3;47;22;0;1 a 4;0;0;0;PSICOLOGÍA;5;-1;1;0;4;4;4;4;4;3;4;4;4;3;4;4;1;4;4;4;4;3;4;3;4;2;3;4;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Psicología;Psicología;Huancayo;UC - Presencial;Psicología;Huancayo;Presencial;Psicología;1.592712527
21082;38452;HYO;25-Feb;UC-SEMIPRESENCIAL;312;Derecho;DERECHO;202220;201910;8;163;19;0;5 a más;0;0;0;DERECHO;6;-1;1;0;5;4;4;4;2;4;3;3;2;3;3;4;2;3;4;2;3;3;4;3;3;3;3;3;3;2;2;3;3;2;3;3;3;3;3;3;3;3;2;3;3;3;3;2;2;Facultad de Derecho;Derecho;Huancayo;UC - Semipresencial;Derecho;Huancayo;Semipresencial;Derecho;0.286742614
21083;38522;HYO;25-Feb;UC-SEMIPRESENCIAL;312;Derecho;DERECHO;202510;202410;1;22;22;0;1 a 4;0;0;0;DERECHO;10;1;0;1;5;3;4;4;4;4;5;5;5;5;5;5;5;5;5;4;3;4;5;5;5;3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Derecho;Derecho;Huancayo;UC - Semipresencial;Derecho;Huancayo;Semipresencial;Derecho;0.286742614
21084;34641;VIR;25-Feb;UC-A DISTANCIA;310;Ciencias de la Empresa;CONTABILIDAD;202510;201910;5;101;18;0;5 a más;0;0;0;CIENCIAS DE LA EMPRESA OTROS;8;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;4;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;;UC - A Distancia;Ciencias de la Empresa - Otros;Virtual;A Distancia;Contabilidad;1.868117982
21085;36071;HYO;25-Feb;UC-PRESENCIAL;312;Derecho;DERECHO;202510;202410;1;22;22;0;1 a 4;0;0;0;DERECHO;10;1;0;1;5;4;5;4;4;4;5;5;5;4;4;4;4;3;4;4;5;5;4;4;3;4;4;4;4;4;4;4;3;4;4;4;4;4;5;4;3;3;4;3;4;4;4;4;4;Facultad de Derecho;Derecho;Huancayo;UC - Presencial;Derecho;Huancayo;Presencial;Derecho;1.738801773
21086;33583;HYO;25-Feb;UC-SEMIPRESENCIAL;310;Ciencias de la Empresa;CONTABILIDAD;202410;201910;8;153;24;0;5 a más;0;0;0;CIENCIAS DE LA EMPRESA OTROS;1;-1;1;0;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;Huancayo;UC - Semipresencial;Ciencias de la Empresa - Otros;Huancayo;Semipresencial;Contabilidad;0.495457715
